SiteID, Latitude, Longitude, Power Density [W/m2], SCORE-lite Capacity Factor [%], Wind Speed [m/s], State Code, Model Elevation [m]
20350,42.308,-105.292,868.738,37.524,9.122,WY,1800.2
20351,42.308,-105.275,800.72,36.189,8.843,WY,1752.6
20352,42.308,-105.258,742.417,35.009,8.616,WY,1713.9
20353,42.308,-105.242,681.191,33.577,8.361,WY,1678.2
20354,42.308,-105.225,630.932,32.317,8.142,WY,1646.6
20355,42.308,-105.208,584.728,31.115,7.952,WY,1625.1
20356,42.308,-105.192,536.1,29.76,7.737,WY,1607.6
20357,42.308,-105.125,422.287,26.261,7.204,WY,1552.3
20358,42.308,-101.542,408.318,30.861,7.815,NE,1103.5
20359,42.325,-122.375,300.699,20.789,6.212,OR,1432.1
20360,42.325,-114.125,545.398,30.566,7.488,ID,1793
20361,42.325,-114.092,649.819,30.874,7.464,ID,1641.2
20362,42.325,-114.058,649.08,28.794,7.155,ID,1493.9
20363,42.325,-114.025,547.443,25.53,6.64,ID,1397.3
20364,42.325,-108.708,469.643,33.665,8.395,WY,2322.1
20365,42.325,-108.692,459.115,33.195,8.329,WY,2315.3
20366,42.325,-108.675,463.175,33.346,8.344,WY,2307.4
20367,42.325,-108.658,461.689,33.226,8.324,WY,2300.5
20368,42.325,-108.642,460.738,33.105,8.31,WY,2293.8
20369,42.325,-107.708,522.532,35.942,8.738,WY,2476.2
20370,42.325,-107.625,648.803,38.632,9.111,WY,2422.1
20371,42.325,-107.558,639.756,36.098,8.742,WY,2148.1
20372,42.325,-107.542,579.989,33.973,8.443,WY,2083.7
20373,42.325,-107.525,544.957,32.738,8.278,WY,2034.8
20374,42.325,-107.492,461.978,30.319,7.951,WY,2005.5
20375,42.325,-107.325,583.347,33.812,8.269,WY,2227.1
20376,42.325,-107.308,605.083,33.871,8.293,WY,2215.4
20377,42.325,-107.292,702.425,35.972,8.64,WY,2197.4
20378,42.325,-107.275,713.827,35.689,8.62,WY,2177.3
20379,42.325,-107.258,847.184,38.057,9.064,WY,2152.2
20380,42.325,-107.242,838.661,37.359,8.985,WY,2128.7
20381,42.325,-107.225,920.418,38.418,9.225,WY,2106.3
20382,42.325,-107.208,892.731,37.548,9.105,WY,2084.5
20383,42.325,-107.192,987.939,39.061,9.416,WY,2062.7
20384,42.325,-107.175,931.354,38.082,9.238,WY,2040.4
20385,42.325,-107.158,956.546,38.729,9.34,WY,2017.4
20386,42.325,-107.142,869.564,37.659,9.103,WY,1989.4
20387,42.325,-107.125,894.649,38.74,9.248,WY,1960.2
20388,42.325,-107.108,813.227,37.919,9.045,WY,1927.8
20389,42.325,-107.092,802.764,38.431,9.088,WY,1905.4
20390,42.325,-107.075,779.71,38.355,9.046,WY,1887.1
20391,42.325,-107.058,775.139,38.341,9.043,WY,1878.6
20392,42.325,-107.042,763.786,38.005,8.996,WY,1869.5
20393,42.325,-107.025,758.755,37.69,8.956,WY,1860.3
20394,42.325,-107.008,728.508,36.71,8.816,WY,1849
20395,42.325,-106.992,721,36.448,8.785,WY,1839.1
20396,42.325,-106.675,563.212,36.008,8.658,WY,2136.4
20397,42.325,-106.658,603.603,37.557,8.871,WY,2151
20398,42.325,-106.642,632.8,38.569,9.012,WY,2160.5
20399,42.325,-106.625,688.806,40.392,9.262,WY,2167
20400,42.325,-106.608,713.507,41.001,9.357,WY,2171.9
20401,42.325,-106.592,727.012,41.235,9.405,WY,2178.7
20402,42.325,-106.575,745.505,41.661,9.475,WY,2186.5
20403,42.325,-106.558,768.458,42.174,9.565,WY,2191.6
20404,42.325,-106.542,772.372,42.158,9.58,WY,2198
20405,42.325,-106.525,747.382,41.265,9.473,WY,2206.8
20406,42.325,-106.508,757.573,41.586,9.533,WY,2225.2
20407,42.325,-106.492,725.072,40.712,9.415,WY,2237.8
20408,42.325,-106.475,741.098,41.383,9.503,WY,2243.5
20409,42.325,-106.458,695.593,40.1,9.315,WY,2232.2
20410,42.325,-106.442,696.386,40.228,9.32,WY,2221.8
20411,42.325,-106.425,658.509,38.982,9.143,WY,2213.5
20412,42.325,-106.408,652.969,38.777,9.115,WY,2209.4
20413,42.325,-106.392,634.203,38.17,9.023,WY,2204.4
20414,42.325,-106.375,622.884,37.773,8.959,WY,2198.5
20415,42.325,-106.358,611.759,37.378,8.896,WY,2193.9
20416,42.325,-106.342,598.486,36.855,8.817,WY,2189.2
20417,42.325,-106.325,590.541,36.473,8.759,WY,2184.5
20418,42.325,-106.308,576.352,35.898,8.67,WY,2177.4
20419,42.325,-106.292,569.008,35.541,8.612,WY,2168.7
20420,42.325,-105.742,518.787,36.188,8.714,WY,2447.7
20421,42.325,-105.725,600.742,38.905,9.069,WY,2398
20422,42.325,-105.692,637.786,39.007,9.185,WY,2400.3
20423,42.325,-105.675,655.111,39.503,9.284,WY,2427.3
20424,42.325,-105.608,730.092,42.371,9.57,WY,2369.6
20425,42.325,-105.592,772.698,42.801,9.657,WY,2338.1
20426,42.325,-105.542,858.529,42.94,9.764,WY,2236.9
20427,42.325,-105.525,945.171,44.42,10.029,WY,2212.9
20428,42.325,-105.508,934.612,43.958,9.958,WY,2198.8
20429,42.325,-105.492,969.278,44.475,10.054,WY,2188.6
20430,42.325,-105.292,844.009,37.412,9.093,WY,1796.9
20431,42.325,-105.275,788.729,36.359,8.87,WY,1760.2
20432,42.325,-105.258,740.125,35.438,8.686,WY,1726.1
20433,42.325,-105.242,687.478,34.285,8.47,WY,1694.2
20434,42.325,-105.225,644.442,33.243,8.283,WY,1666
20435,42.325,-105.208,603.24,32.225,8.117,WY,1647.1
20436,42.325,-105.192,556.803,30.937,7.911,WY,1630.4
20437,42.325,-105.175,526.29,30.086,7.775,WY,1615.9
20438,42.325,-105.108,427.369,26.755,7.27,WY,1551.7
20439,42.325,-101.508,418.589,31.453,7.857,NE,1101.7
20440,42.342,-120.075,460.027,24.93,7,OR,1779.5
20441,42.342,-120.058,480.367,25.388,7.096,OR,1737.1
20442,42.342,-115.958,501.431,28.088,7.293,ID,1648
20443,42.342,-115.925,506.561,27.568,7.193,ID,1589.8
20444,42.342,-114.125,625.722,32.192,7.693,ID,1693.4
20445,42.342,-114.075,687.589,29.716,7.302,ID,1470.7
20446,42.342,-114.058,686.218,28.93,7.215,ID,1426.9
20447,42.342,-114.025,534.432,25.357,6.621,ID,1373.9
20448,42.342,-108.692,494.705,34.774,8.509,WY,2300.4
20449,42.342,-108.675,500.773,35.077,8.545,WY,2298.5
20450,42.342,-108.658,492.378,34.634,8.494,WY,2296.4
20451,42.342,-108.642,494.132,34.668,8.505,WY,2295
20452,42.342,-108.625,477.35,33.928,8.414,WY,2294.1
20453,42.342,-107.625,752.933,40.092,9.323,WY,2344.3
20454,42.342,-107.608,773.34,39.968,9.327,WY,2311.2
20455,42.342,-107.592,799.154,40.02,9.357,WY,2253.4
20456,42.342,-107.575,764.502,38.622,9.159,WY,2189.5
20457,42.342,-107.558,763.962,38.242,9.109,WY,2116.2
20458,42.342,-107.542,685.069,36.28,8.807,WY,2059.2
20459,42.342,-107.525,630.46,34.943,8.602,WY,2015.9
20460,42.342,-107.508,577.84,33.812,8.427,WY,1993.6
20461,42.342,-107.475,516.148,32.918,8.238,WY,1997.9
20462,42.342,-107.458,463.932,31.155,7.959,WY,2013.8
20463,42.342,-107.408,545.016,33.71,8.212,WY,2091.3
20464,42.342,-107.392,569.231,33.955,8.252,WY,2108.5
20465,42.342,-107.375,610.089,34.667,8.364,WY,2118.9
20466,42.342,-107.358,706.527,36.76,8.71,WY,2116.7
20467,42.342,-107.342,731.609,36.887,8.748,WY,2111.5
20468,42.342,-107.325,873.182,39.44,9.216,WY,2104.9
20469,42.342,-107.308,882.851,39.06,9.194,WY,2098.4
20470,42.342,-107.292,994.801,40.44,9.513,WY,2088.8
20471,42.342,-107.275,991.964,39.896,9.452,WY,2078.2
20472,42.342,-107.258,1120.843,41.35,9.805,WY,2068.1
20473,42.342,-107.242,1092.404,40.68,9.703,WY,2059
20474,42.342,-107.225,1137.076,41.023,9.818,WY,2049.4
20475,42.342,-107.208,1093.341,40.293,9.686,WY,2036.7
20476,42.342,-107.192,1126.994,40.854,9.797,WY,2022.1
20477,42.342,-107.175,1063.362,40.134,9.625,WY,2006.9
20478,42.342,-107.158,1039.708,40.1,9.587,WY,1991.9
20479,42.342,-107.142,962.05,39.369,9.394,WY,1974.4
20480,42.342,-107.125,945.15,39.692,9.394,WY,1954.8
20481,42.342,-107.108,859.089,38.956,9.187,WY,1927.9
20482,42.342,-107.092,829.168,39.255,9.185,WY,1903.7
20483,42.342,-107.075,784.484,38.934,9.093,WY,1881.8
20484,42.342,-107.058,741.072,38.18,8.971,WY,1870.6
20485,42.342,-107.042,726.959,37.929,8.938,WY,1863.9
20486,42.342,-107.025,667.636,36.209,8.694,WY,1859.4
20487,42.342,-107.008,645.6,35.52,8.606,WY,1852.3
20488,42.342,-106.992,579.327,33.413,8.315,WY,1843.7
20489,42.342,-106.975,542.15,32.206,8.144,WY,1835
20490,42.342,-106.658,572.68,36.47,8.729,WY,2138
20491,42.342,-106.642,591.906,37.172,8.824,WY,2146.4
20492,42.342,-106.625,645.42,39.033,9.074,WY,2153.3
20493,42.342,-106.608,660.743,39.453,9.136,WY,2160.1
20494,42.342,-106.592,688.757,40.273,9.258,WY,2168.3
20495,42.342,-106.575,699.63,40.532,9.303,WY,2177.2
20496,42.342,-106.558,709.415,40.775,9.349,WY,2186.1
20497,42.342,-106.542,722.049,41.14,9.413,WY,2201.3
20498,42.342,-106.525,674.994,39.513,9.212,WY,2221.3
20499,42.342,-106.508,709.925,40.635,9.386,WY,2247.5
20500,42.342,-106.492,666.724,39.184,9.194,WY,2252.2
20501,42.342,-106.475,693.994,40.058,9.304,WY,2240.8
20502,42.342,-106.442,679.67,39.255,9.176,WY,2186.8
20503,42.342,-106.425,679.776,39.081,9.158,WY,2176.2
20504,42.342,-106.408,666.366,38.608,9.102,WY,2179.3
20505,42.342,-106.392,656.138,38.382,9.071,WY,2184.4
20506,42.342,-106.375,639.998,37.929,9.005,WY,2188.1
20507,42.342,-106.358,627.811,37.604,8.954,WY,2189.3
20508,42.342,-106.342,612.102,37.094,8.873,WY,2186.4
20509,42.342,-106.325,603.011,36.757,8.814,WY,2181.8
20510,42.342,-106.308,586.385,36.125,8.714,WY,2174.8
20511,42.342,-106.292,572.22,35.575,8.624,WY,2167.6
20512,42.342,-105.725,629.971,39.639,9.183,WY,2389.1
20513,42.342,-105.708,620.777,38.572,9.095,WY,2387
20514,42.342,-105.692,656.56,39.365,9.254,WY,2405.8
20515,42.342,-105.675,674.259,39.906,9.356,WY,2434.4
20516,42.342,-105.525,974.695,44.887,10.107,WY,2183.6
20517,42.342,-105.508,962.082,44.232,10.019,WY,2160.1
20518,42.342,-105.492,1067.379,45.979,10.34,WY,2138
20519,42.342,-105.475,1063.279,45.787,10.307,WY,2117.3
20520,42.342,-105.292,826.189,37.408,9.092,WY,1804.2
20521,42.342,-105.275,780.739,36.49,8.908,WY,1774.8
20522,42.342,-105.258,695.87,34.681,8.583,WY,1746.3
20523,42.342,-105.242,652.913,33.726,8.406,WY,1719.7
20524,42.342,-105.225,587.924,32.029,8.119,WY,1696.2
20525,42.342,-105.208,554.362,31.159,7.977,WY,1678.3
20526,42.342,-105.092,386.448,25.118,7.06,WY,1554.5
20527,42.342,-101.675,414.161,31.022,7.817,NE,1130.6
20528,42.358,-120.092,480.351,25.265,6.999,OR,1776.8
20529,42.358,-120.058,459.539,24.325,6.92,OR,1706
20530,42.358,-115.958,502.462,27.974,7.26,ID,1630.8
20531,42.358,-114.058,615.809,27.419,6.969,ID,1380.5
20532,42.358,-114.042,558.105,25.988,6.735,ID,1366.6
20533,42.358,-107.675,630.995,37.01,8.836,WY,2382.6
20534,42.358,-107.625,765.036,38.74,9.127,WY,2240.3
20535,42.358,-107.608,767.124,38.219,9.076,WY,2210.3
20536,42.358,-107.592,783.094,38.157,9.098,WY,2171.1
20537,42.358,-107.575,742.686,36.845,8.911,WY,2128.1
20538,42.358,-107.558,737.516,36.706,8.896,WY,2080.4
20539,42.358,-107.542,666.188,35.138,8.653,WY,2039.4
20540,42.358,-107.525,619.631,34.237,8.507,WY,2004.2
20541,42.358,-107.508,579.62,33.716,8.4,WY,1979.4
20542,42.358,-107.408,559.47,33.312,8.127,WY,2002.5
20543,42.358,-107.392,574.257,33.174,8.117,WY,2010.2
20544,42.358,-107.375,605.739,33.536,8.187,WY,2016
20545,42.358,-107.358,692.202,35.35,8.5,WY,2019.3
20546,42.358,-107.342,707.302,35.317,8.516,WY,2021.3
20547,42.358,-107.325,832.781,37.69,8.952,WY,2022.1
20548,42.358,-107.308,828.092,37.266,8.902,WY,2020.6
20549,42.358,-107.292,919.774,38.568,9.186,WY,2017
20550,42.358,-107.275,906.075,37.997,9.106,WY,2013
20551,42.358,-107.258,1015.039,39.494,9.438,WY,2010.4
20552,42.358,-107.242,983.636,38.858,9.335,WY,2008.4
20553,42.358,-107.225,1018.991,39.335,9.45,WY,2006.7
20554,42.358,-107.208,977.965,38.781,9.338,WY,2000.6
20555,42.358,-107.192,1012.549,39.524,9.469,WY,1991.9
20556,42.358,-107.175,961.463,38.923,9.327,WY,1981.3
20557,42.358,-107.158,944.975,39.009,9.311,WY,1970
20558,42.358,-107.142,886.15,38.403,9.158,WY,1958.2
20559,42.358,-107.125,883.135,38.887,9.194,WY,1945.2
20560,42.358,-107.108,814.597,38.222,9.024,WY,1925.6
20561,42.358,-107.092,784.955,38.367,9.015,WY,1904.9
20562,42.358,-107.075,735.227,37.833,8.901,WY,1883.8
20563,42.358,-107.058,682.595,36.897,8.754,WY,1868
20564,42.358,-107.042,662.262,36.601,8.713,WY,1857.3
20565,42.358,-107.025,605.275,34.915,8.481,WY,1849.8
